Data;Débito;Crédito;Valor;Histórico;Complemento
30/04/2025;468;172;174;;FGTS folha normal 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/04/2025;;171;172,98;;91005 - INSS 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/04/2025;;33;870;;903 - Adiantamento sem ded. IR 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/04/2025;;456;130,5;;803 - Vale transporte 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/04/2025;456;;2.175,00;;5 - Salário mensalista 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/04/2025;;160;1.001,52;;Líquido Folha normal 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
30/04/2025;468;172;116;;FGTS folha normal 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/04/2025;;171;108,75;;91005 - INSS 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/04/2025;;33;580;;903 - Adiantamento sem ded. IR 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/04/2025;456;;1.450,00;;5 - Salário mensalista 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/04/2025;;160;761,25;;Líquido Folha normal 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
30/04/2025;468;172;383,53;;FGTS Folha normal 04/2025 col.:1 - DENISE IENCZAK FERRI
30/04/2025;;184;288,84;;91505 - IR 04/2025 col.:1 - DENISE IENCZAK FERRI
30/04/2025;;171;480,76;;91005 - INSS 04/2025 col.:1 - DENISE IENCZAK FERRI
30/04/2025;;33;1.917,66;;903 - Adiantamento sem ded. IR 04/2025 col.:1 - DENISE IENCZAK FERRI
30/04/2025;456;;4.794,16;;5 - Salário mensalista 04/2025 col.:1 - DENISE IENCZAK FERRI
30/04/2025;;160;2.106,90;;Líquido Folha normal 04/2025 col.:1 - DENISE IENCZAK FERRI
15/04/2025;33;160;541,33;;Líquido Adiantamento salário 04/2025 col.:24 - ANA PAULA MUNIZ DA SILVA BRIZOLA
15/04/2025;33;160;541,33;;Líquido Adiantamento salário 04/2025 col.:23 - IANA SILVA DE FREITAS
15/04/2025;33;160;580;;Líquido Adiantamento salário 04/2025 col.:21 - MONICA SULZBACHER
15/04/2025;33;160;361,06;;Líquido Adiantamento salário 04/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
15/04/2025;33;160;361,06;;Líquido Adiantamento salário 04/2025 col.:18 - ARLETE LEINDECKER OTTONI
15/04/2025;33;160;1.278,44;;Líquido Adiantamento salário 04/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
15/04/2025;33;160;361,06;;Líquido Adiantamento salário 04/2025 col.:16 - ROSANE RAMOS NUNES
15/04/2025;33;160;870;;Líquido Adiantamento salário 04/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
15/04/2025;33;160;580;;Líquido Adiantamento salário 04/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
15/04/2025;33;160;1.917,66;;Líquido Adiantamento salário 04/2025 col.:1 - DENISE IENCZAK FERRI
04/04/2025;178;174;60,17;;FGTS 13º salário rescisão (GRRF) 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;468;174;316,92;;FGTS folha normal (GRRF) 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;469;174;2.036,75;;FGTS multa rescisória 40% 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;172;174;240,7;;FGTS mês anterior folha (GRRF) 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;172;468;240,7;;(Estorno) FGTS Folha normal 03/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;;171;75,21;;91205 - INSS 13° salário rescisão 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;;171;30,08;;91005 - INSS 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;460;;250,73;;76003 - Rescisão 13º salário indenizado (1/12) 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;176;;752,2;;75005 - Rescisão 13° salário 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;459;;83,58;;72993 - Rescisão 1/3 férias proporc. indenizadas 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;459;;250,73;;72003 - Rescisão férias proporc. inden. (1/12) 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;177;;334,31;;71993 - Rescisão 1/3 férias proporcionais 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;177;;1.002,93;;71005 - Rescisão férias proporcionais 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;456;;3.309,66;;70505 - Rescisão aviso prévio indenizado 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;456;;401,17;;70005 - Saldo de salário rescisão 04/2025 col.:14 - LAURO TEIXEIRA RODH
04/04/2025;;162;6.280,02;;Líquido Folha normal 04/2025 col.:14 - LAURO TEIXEIRA RODH
27/03/2025;178;172;21,96;;FGTS (Rescisão) 13º rescisão 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;468;172;79,05;;FGTS (Rescisão) folha normal 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;;171;20,58;;91205 - INSS 13° salário rescisão 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;;171;74,11;;91005 - INSS 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;171;;58,5;;95005 - Salário família 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;;33;439,22;;903 - Adiantamento sem ded. IR 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;;456;59,29;;803 - Vale transporte 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;176;;274,51;;75005 - Rescisão 13° salário 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;177;;91,5;;71993 - Rescisão 1/3 férias proporcionais 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;177;;274,51;;71005 - Rescisão férias proporcionais 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;456;;988,24;;70005 - Saldo de salário rescisão 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
27/03/2025;;162;1.094,06;;Líquido Folha normal 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
31/03/2025;468;172;240,7;;FGTS folha normal 03/2025 col.:14 - LAURO TEIXEIRA RODH
31/03/2025;;184;13,86;;91505 - IR 03/2025 col.:14 - LAURO TEIXEIRA RODH
31/03/2025;;171;254,45;;91005 - INSS 03/2025 col.:14 - LAURO TEIXEIRA RODH
31/03/2025;456;;501,46;;2005 - Atestado 03/2025 col.:14 - LAURO TEIXEIRA RODH
31/03/2025;;33;1.203,51;;903 - Adiantamento sem ded. IR 03/2025 col.:14 - LAURO TEIXEIRA RODH
31/03/2025;456;;2.507,32;;5 - Salário mensalista 03/2025 col.:14 - LAURO TEIXEIRA RODH
31/03/2025;;160;1.536,96;;Líquido Folha normal 03/2025 col.:14 - LAURO TEIXEIRA RODH
24/03/2025;178;172;29;;FGTS (Rescisão) 13º rescisão 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;468;172;92,8;;FGTS (Rescisão) folha normal 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;;171;27,18;;91205 - INSS 13° salário rescisão 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;;171;87;;91005 - INSS 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;171;;52;;95005 - Salário família 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;456;;290;;2005 - Atestado 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;;33;580;;903 - Adiantamento sem ded. IR 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;;456;69,6;;803 - Vale transporte 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;176;;362,5;;75005 - Rescisão 13° salário 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;177;;402,78;;71993 - Rescisão 1/3 férias proporcionais 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;177;;1.208,33;;71005 - Rescisão férias proporcionais 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;456;;870;;70005 - Saldo de salário rescisão 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
24/03/2025;;162;2.421,83;;Líquido Folha normal 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
31/03/2025;468;172;92,54;;FGTS folha normal 03/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/03/2025;;171;1.156,80;;89305 - Desconto situação acidente de trabalho 03/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/03/2025;171;;192,8;;83032 - Sit. acid. trabalho adic. insalubridade 03/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/03/2025;171;;964;;83005 - Situação acidente de trabalho 03/2025 col.:22 - IOLANDA AZEVEDO DUARTE
31/03/2025;468;172;116;;FGTS folha normal 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;;171;108,75;;91005 - INSS 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;171;;195;;95005 - Salário família 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;;33;580;;903 - Adiantamento sem ded. IR 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;;456;87;;803 - Vale transporte 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;456;;48,33;;743 - Faltas justificadas dia 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;456;;1.401,67;;5 - Salário mensalista 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;;160;869,25;;Líquido Folha normal 03/2025 col.:21 - MONICA SULZBACHER
31/03/2025;468;172;72,21;;FGTS folha normal 03/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/03/2025;;171;67,69;;91005 - INSS 03/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/03/2025;;33;361,06;;903 - Adiantamento sem ded. IR 03/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/03/2025;;456;54,16;;803 - Vale transporte 03/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/03/2025;456;;902,64;;5 - Salário mensalista 03/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/03/2025;;160;419,73;;Líquido Folha normal 03/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
31/03/2025;468;172;255,68;;FGTS folha normal 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/03/2025;;184;27,91;;91505 - IR 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/03/2025;;171;276,93;;91005 - INSS 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/03/2025;;33;1.278,44;;903 - Adiantamento sem ded. IR 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/03/2025;;456;191,77;;803 - Vale transporte 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/03/2025;456;;3.196,11;;5 - Salário mensalista 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/03/2025;;160;1.421,06;;Líquido Folha normal 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
31/03/2025;468;172;72,21;;FGTS folha normal 03/2025 col.:16 - ROSANE RAMOS NUNES
31/03/2025;;171;67,69;;91005 - INSS 03/2025 col.:16 - ROSANE RAMOS NUNES
31/03/2025;;33;361,06;;903 - Adiantamento sem ded. IR 03/2025 col.:16 - ROSANE RAMOS NUNES
31/03/2025;456;;902,64;;5 - Salário mensalista 03/2025 col.:16 - ROSANE RAMOS NUNES
31/03/2025;;160;473,89;;Líquido Folha normal 03/2025 col.:16 - ROSANE RAMOS NUNES
31/03/2025;;171;1.156,80;;89105 - Desconto de situação auxílio doença 03/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/03/2025;171;;192,8;;81032 - Sit. aux. doença adic. insalubridade 03/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/03/2025;171;;964;;81005 - Situação auxílio doença 03/2025 col.:9 - TATIANE DA SILVA NUNES BARBOSA
31/03/2025;468;172;174;;FGTS folha normal 03/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/03/2025;;171;172,98;;91005 - INSS 03/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/03/2025;;33;870;;903 - Adiantamento sem ded. IR 03/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/03/2025;;456;130,5;;803 - Vale transporte 03/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/03/2025;456;;2.175,00;;5 - Salário mensalista 03/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/03/2025;;160;1.001,52;;Líquido Folha normal 03/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
31/03/2025;468;172;116;;FGTS folha normal 03/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/03/2025;;171;108,75;;91005 - INSS 03/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/03/2025;;33;580;;903 - Adiantamento sem ded. IR 03/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/03/2025;456;;1.450,00;;5 - Salário mensalista 03/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/03/2025;;160;761,25;;Líquido Folha normal 03/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
31/03/2025;468;172;383,53;;FGTS Folha normal 03/2025 col.:1 - DENISE IENCZAK FERRI
31/03/2025;;184;288,84;;91505 - IR 03/2025 col.:1 - DENISE IENCZAK FERRI
31/03/2025;;171;480,76;;91005 - INSS 03/2025 col.:1 - DENISE IENCZAK FERRI
31/03/2025;;33;1.917,66;;903 - Adiantamento sem ded. IR 03/2025 col.:1 - DENISE IENCZAK FERRI
31/03/2025;456;;4.794,16;;5 - Salário mensalista 03/2025 col.:1 - DENISE IENCZAK FERRI
31/03/2025;;160;2.106,90;;Líquido Folha normal 03/2025 col.:1 - DENISE IENCZAK FERRI
31/03/2025;468;172;72,21;;FGTS folha normal 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/03/2025;;171;67,69;;91005 - INSS 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/03/2025;456;;30,09;;2005 - Atestado 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/03/2025;;33;361,06;;903 - Adiantamento sem ded. IR 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/03/2025;;456;54,16;;803 - Vale transporte 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/03/2025;456;;872,55;;5 - Salário mensalista 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
31/03/2025;;160;419,73;;Líquido Folha normal 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
03/02/2025;617;793;20;;RIFA
03/02/2025;617;793;50;;RIFA
03/02/2025;617;793;20;;RIFA
03/02/2025;617;793;20;;RIFA
03/02/2025;465;617;195,6;;VALE TRANSPORTE
03/02/2025;465;617;195,6;;VALE TRANSPORTE
03/02/2025;617;793;20,29;;TROCO SOLIDÁRIO
03/02/2025;617;793;262,17;;TROCO SOLIDÁRIO
03/02/2025;617;793;71,33;;TROCO SOLIDÁRIO
03/02/2025;617;793;159,42;;TROCO SOLIDÁRIO
03/02/2025;617;793;730,29;;TROCO SOLIDÁRIO
03/02/2025;565;617;9;;DOC/TED INTERNET PJ
03/02/2025;617;786;50;;MENSALIDADE
03/02/2025;617;793;20;;RIFA
03/02/2025;615;776;1.350,00;;RESGATE AUTOMATICO
03/02/2025;565;615;12;;TARIFA DOC/TED
03/02/2025;565;615;12;;TARIFA DOC/TED
03/02/2025;565;615;12;;TARIFA DOC/TED
03/02/2025;565;615;12;;TARIFA DOC/TED
03/02/2025;465;615;326;;VALE TRANSPORTE
03/02/2025;465;615;326;;VALE TRANSPORTE
03/02/2025;465;615;324;;VALE TRANSPORTE
03/02/2025;465;615;324;;VALE TRANSPORTE
03/02/2025;801;802;250;;RESGATE AUTOMATICO
03/02/2025;565;801;12;;TARIFA DOC/TED
03/02/2025;465;801;259,2;;VALE TRANSPORTE
03/02/2025;5;786;50;;MENSALIDADE
03/02/2025;498;5;35,52;;ALIMENTAÇÃO
04/02/2025;617;793;10;;RIFA
04/02/2025;617;793;250;;RIFA
04/02/2025;617;793;40;;RIFA
04/02/2025;617;308;70;;DOAÇÕES
04/02/2025;617;793;10;;RIFA
04/02/2025;617;793;10;;RIFA
04/02/2025;617;793;50;;RIFA
04/02/2025;617;793;180;;RIFA
04/02/2025;617;793;30;;RIFA
04/02/2025;617;793;10;;RIFA
04/02/2025;617;793;50;;RIFA
04/02/2025;617;793;50;;RIFA
04/02/2025;801;802;100;;RESGATE AUTOMATICO
04/02/2025;565;801;65;;TARIFA MANUTENÇÃO CONTA
04/02/2025;565;7;67;;TARIFA MANUTENÇÃO DE CONTA
04/02/2025;7;12;67;;BB RENDE FÁCIL
05/02/2025;617;793;30;;RIFA
05/02/2025;617;793;100;;RIFA
05/02/2025;617;793;50;;RIFA
05/02/2025;617;793;50;;RIFA
05/02/2025;617;793;50;;RIFA
05/02/2025;617;793;90;;RIFA
05/02/2025;617;786;180;;MENSALIDADE
05/02/2025;617;793;100;;RIFA
05/02/2025;617;793;10;;RIFA
05/02/2025;160;617;419,73;;PAGAMENTO DE SALÁRIOS
05/02/2025;160;617;419,73;;PAGAMENTO DE SALÁRIOS
05/02/2025;160;617;571,31;;PAGAMENTO DE SALÁRIOS
05/02/2025;617;793;20;;RIFA
05/02/2025;617;793;10;;RIFA
05/02/2025;617;793;20;;RIFA
05/02/2025;617;793;10;;RIFA
05/02/2025;617;793;10;;RIFA
05/02/2025;565;617;9;;DOC/TED INTERNET PJ
05/02/2025;565;617;9;;DOC/TED INTERNET PJ
05/02/2025;565;617;9;;DOC/TED INTERNET PJ
05/02/2025;617;793;10;;RIFA
05/02/2025;617;793;10;;RIFA
05/02/2025;617;793;20;;RIFA
05/02/2025;617;793;50;;RIFA
05/02/2025;617;793;60;;RIFA
05/02/2025;615;776;5.250,00;;RESGATE AUTOMATICO
05/02/2025;565;615;12;;TARIFA DOC/TED
05/02/2025;565;615;12;;TARIFA DOC/TED
05/02/2025;565;615;12;;TARIFA DOC/TED
05/02/2025;565;615;12;;TARIFA DOC/TED
05/02/2025;565;615;12;;TARIFA DOC/TED
05/02/2025;565;615;12;;TARIFA DOC/TED
05/02/2025;160;615;1.612,25;;PAGAMENTO DE SALÁRIOS
05/02/2025;160;615;1.421,06;;PAGAMENTO DE SALÁRIOS
05/02/2025;160;615;869,25;;PAGAMENTO DE SALÁRIOS
05/02/2025;160;615;539,25;;PAGAMENTO DE SALÁRIOS
05/02/2025;160;615;387,03;;PAGAMENTO DE SALÁRIOS
05/02/2025;160;615;336,29;;PAGAMENTO DE SALÁRIOS
05/02/2025;801;802;750;;RESGATE AUTOMATICO
05/02/2025;475;801;499,4;;CEEE
05/02/2025;565;801;12;;TARIFA DOC/TED
05/02/2025;160;801;255,74;;PAGAMENTO DE SALÁRIOS
05/02/2025;5;786;60;;MENSALIDADE
05/02/2025;682;5;39,9;;FARMÁCIA
06/02/2025;617;793;20;;RIFA
06/02/2025;617;793;40;;RIFA
06/02/2025;617;793;30;;RIFA
06/02/2025;617;793;100;;RIFA
07/02/2025;617;793;100;;RIFA
07/02/2025;617;793;100;;RIFA
07/02/2025;480;617;500;;GRAFICA
07/02/2025;617;793;20;;RIFA
07/02/2025;617;793;10;;RIFA
07/02/2025;617;793;20;;RIFA
07/02/2025;617;793;10;;RIFA
07/02/2025;617;793;40;;RIFA
07/02/2025;498;810;472,78;;ALIMENTAÇÃO
07/02/2025;565;810;4,68;;TAR. AGRUPADAS
07/02/2025;5;786;70;;MENSALIDADE
07/02/2025;5;786;50;;MENSALIDADE
10/02/2025;617;793;10;;RIFA
10/02/2025;617;793;10;;RIFA
10/02/2025;617;793;20;;RIFA
10/02/2025;617;793;20;;RIFA
10/02/2025;617;793;10;;RIFA
10/02/2025;617;793;836,46;;TROCO SOLIDÁRIO
10/02/2025;617;793;10;;RIFA
10/02/2025;617;793;0,75;;TROCO SOLIDÁRIO
10/02/2025;617;793;1,01;;TROCO SOLIDÁRIO
10/02/2025;617;793;1,58;;TROCO SOLIDÁRIO
10/02/2025;617;793;0,6;;TROCO SOLIDÁRIO
10/02/2025;565;617;29;;CESTA DE RELACIONAMENTO
10/02/2025;617;793;1;;TROCO SOLIDÁRIO
10/02/2025;617;793;0,06;;TROCO SOLIDÁRIO
10/02/2025;617;793;0,37;;TROCO SOLIDÁRIO
10/02/2025;617;793;0,78;;TROCO SOLIDÁRIO
10/02/2025;617;793;1;;TROCO SOLIDÁRIO
10/02/2025;617;793;2,3;;TROCO SOLIDÁRIO
10/02/2025;617;793;1,85;;TROCO SOLIDÁRIO
10/02/2025;617;793;2,39;;TROCO SOLIDÁRIO
10/02/2025;617;793;0,94;;TROCO SOLIDÁRIO
10/02/2025;617;793;0,38;;TROCO SOLIDÁRIO
10/02/2025;617;793;2,17;;TROCO SOLIDÁRIO
10/02/2025;617;793;1.023,30;;TROCO SOLIDÁRIO
10/02/2025;480;617;180;;TONNER
10/02/2025;801;802;200;;RESGATE AUTOMATICO
10/02/2025;714;801;178,82;;L E G SEGURANÇA
10/02/2025;5;793;1.000,00;;CORRIDA
12/02/2025;617;793;250;;RIFA
12/02/2025;481;5;40;;MATERIAL DE CONTRUÇÃO
13/02/2025;617;793;20;;RIFA
13/02/2025;617;793;10;;RIFA
13/02/2025;617;793;110;;BRECHÓ
13/02/2025;615;776;1.700,00;;RESGATE AUTOMATICO
13/02/2025;565;615;12;;TARIFA DOC/TED
13/02/2025;489;615;1.675,00;;PGTO SERVIÇOS DE TERCEIROS PESSOA JURIDICA
13/02/2025;498;810;220,68;;ALIMENTAÇÃO
13/02/2025;565;810;2,18;;TAR. AGRUPADAS
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;83;617;500;;ACORDO TRABALHISTA
14/02/2025;565;617;9;;DOC/TED INTERNET PJ
14/02/2025;565;617;9;;DOC/TED INTERNET PJ
14/02/2025;565;617;9;;DOC/TED INTERNET PJ
14/02/2025;565;617;9;;DOC/TED INTERNET PJ
14/02/2025;565;617;9;;DOC/TED INTERNET PJ
14/02/2025;565;617;9;;DOC/TED INTERNET PJ
18/02/2025;617;793;10;;RIFA
18/02/2025;807;617;129,99;;VIVO
19/02/2025;617;793;50;;RIFA
20/02/2025;160;617;361,06;;ADIANTAMENTO SALARIAL
20/02/2025;160;617;361,06;;ADIANTAMENTO SALARIAL
20/02/2025;160;617;1.203,51;;ADIANTAMENTO SALARIAL
20/02/2025;160;617;439,22;;ADIANTAMENTO SALARIAL
20/02/2025;160;617;252,74;;ADIANTAMENTO SALARIAL
20/02/2025;171;617;1.678,23;;INSS
20/02/2025;617;793;20;;RIFA
20/02/2025;565;617;9;;DOC/TED INTERNET PJ
20/02/2025;565;617;9;;DOC/TED INTERNET PJ
20/02/2025;565;617;9;;DOC/TED INTERNET PJ
20/02/2025;565;617;9;;DOC/TED INTERNET PJ
20/02/2025;565;617;9;;DOC/TED INTERNET PJ
20/02/2025;615;776;8.400,00;;RESGATE AUTOMATICO
20/02/2025;489;615;645;;PGTO SERVIÇOS DE TERCEIROS PESSOA JURIDICA
20/02/2025;565;615;3,3;;TARIFA DOC/TED
20/02/2025;565;615;3,3;;TARIFA DOC/TED
20/02/2025;565;615;3,3;;TARIFA DOC/TED
20/02/2025;565;615;3,3;;TARIFA DOC/TED
20/02/2025;565;615;3,3;;TARIFA DOC/TED
20/02/2025;565;615;3,3;;TARIFA DOC/TED
20/02/2025;160;615;1.917,66;;PAGAMENTO DE SALÁRIOS
20/02/2025;160;615;1.278,44;;PAGAMENTO DE SALÁRIOS
20/02/2025;160;615;870;;PAGAMENTO DE SALÁRIOS
20/02/2025;160;615;580;;PAGAMENTO DE SALÁRIOS
20/02/2025;160;615;580;;PAGAMENTO DE SALÁRIOS
20/02/2025;160;615;580;;PAGAMENTO DE SALÁRIOS
20/02/2025;172;615;1.929,99;;FGTS
21/02/2025;474;617;158,14;;CORSAN
24/02/2025;617;793;10;;RIFA
24/02/2025;617;793;10;;RIFA
24/02/2025;617;793;10;;RIFA
24/02/2025;465;617;128,7;;VALE TRANSPORTE
24/02/2025;565;617;9;;DOC/TED INTERNET PJ
24/02/2025;617;793;40;;RIFA
24/02/2025;498;810;384,78;;ALIMENTAÇÃO
24/02/2025;498;810;925,33;;ALIMENTAÇÃO
24/02/2025;565;810;12,96;;TAR. AGRUPADAS
25/02/2025;617;793;100;;RIFA
25/02/2025;617;793;100;;RIFA
25/02/2025;5;786;50;;MENSALIDADE
26/02/2025;617;786;30;;MENSALIDADE
26/02/2025;801;617;2.631,49;;DEVOLUÇÃO PJ ADOLFO BRITO
26/02/2025;617;793;10;;RIFA
26/02/2025;565;617;9;;DOC/TED INTERNET PJ
26/02/2025;802;801;2.675,99;;APLICAÇÃO AUTOMATICA
27/02/2025;480;617;500;;GRAFICA
27/02/2025;617;793;10;;RIFA
27/02/2025;617;793;250;;RIFA
27/02/2025;617;793;10;;RIFA
27/02/2025;801;802;17.389,75;;RESGATE AUTOMATICO
27/02/2025;795;801;17.385,94;;REEMBOLSO PROJETO ADOLFO BRITO, TERMO DE PARCERIA 1573/2023
27/02/2025;480;5;22,98;;MATERIAL DE ESCRITÓRIO
28/02/2025;617;793;250;;RIFA
28/02/2025;5;793;30;;VENDA ARTESANATO
28/02/2025;5;793;50;;CAMISETAS
28/02/2025;5;793;110;;BRECHÓ
15/03/2025;33;160;580;;Líquido Adiantamento salário 03/2025 col.:21 - MONICA SULZBACHER
15/03/2025;33;160;361,06;;Líquido Adiantamento salário 03/2025 col.:20 - ANDREIA CRISTINA SANTOS DE OLIVEIRA
15/03/2025;33;160;580;;Líquido Adiantamento salário 03/2025 col.:19 - ADRIANE RIBEIRO RADIN
15/03/2025;33;160;361,06;;Líquido Adiantamento salário 03/2025 col.:18 - ARLETE LEINDECKER OTTONI
15/03/2025;33;160;1.278,44;;Líquido Adiantamento salário 03/2025 col.:17 - GREICE MARIA DOS SANTOS MACHADO
15/03/2025;33;160;361,06;;Líquido Adiantamento salário 03/2025 col.:16 - ROSANE RAMOS NUNES
15/03/2025;33;160;1.203,51;;Líquido Adiantamento salário 03/2025 col.:14 - LAURO TEIXEIRA RODH
15/03/2025;33;160;439,22;;Líquido Adiantamento salário 03/2025 col.:12 - ANA CLAUDIA DOS SANTOS PINTO
15/03/2025;33;160;870;;Líquido Adiantamento salário 03/2025 col.:8 - SILVIA TARUEL RITTES TOLEDO
15/03/2025;33;160;580;;Líquido Adiantamento salário 03/2025 col.:7 - MARIA ADRIANA SILVEIRA DA SILVA
15/03/2025;33;160;1.917,66;;Líquido Adiantamento salário 03/2025 col.:1 - DENISE IENCZAK FERRI
02/01/2025;565;801;12;;TARIFA DOC/TED
